36.0
         127901 function calls (126409 primitive calls) in 0.215 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 six.py:162(_SixMetaPathImporter)
        2    0.000    0.000    0.000    0.000 six.py:169(__init__)
      102    0.000    0.000    0.000    0.000 six.py:173(_add_module)
       10    0.000    0.000    0.000    0.000 six.py:177(_get_module)
      672    0.000    0.000    0.000    0.000 six.py:180(find_module)
        1    0.000    0.000    0.000    0.000 six.py:185(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:191(load_module)
        2    0.000    0.000    0.000    0.000 six.py:225(_MovedItems)
        2    0.000    0.000    0.000    0.000 six.py:309(Module_six_moves_urllib_parse)
        2    0.000    0.000    0.000    0.000 six.py:348(Module_six_moves_urllib_error)
        2    0.000    0.000    0.000    0.000 six.py:367(Module_six_moves_urllib_request)
        2    0.000    0.000    0.000    0.000 six.py:416(Module_six_moves_urllib_response)
        2    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_robotparser)
        2    0.000    0.000    0.000    0.000 six.py:453(Module_six_moves_urllib)
        2    0.000    0.000    0.000    0.000 six.py:532(Iterator)
        2    0.000    0.000    0.000    0.000 six.py:59(X)
        2    0.000    0.000    0.000    0.000 six.py:60(__len__)
        1    0.000    0.000    0.000    0.000 six.py:644(exec_)
        1    0.000    0.000    0.000    0.000 six.py:662(exec_)
       16    0.000    0.000    0.000    0.000 six.py:73(_add_doc)
        4    0.000    0.000    0.000    0.000 six.py:78(_import_module)
        5    0.000    0.000    0.000    0.000 six.py:782(add_metaclass)
        5    0.000    0.000    0.000    0.000 six.py:784(wrapper)
        2    0.000    0.000    0.000    0.000 six.py:84(_LazyDescr)
      250    0.000    0.000    0.000    0.000 six.py:86(__init__)
        4    0.000    0.000    0.000    0.000 six.py:89(__get__)
        1    0.000    0.000    0.000    0.000 slicing.py:3(<module>)
        1    0.000    0.000    0.002    0.002 smartarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 smartarray.py:41(SmartArray)
        1    0.000    0.000    0.028    0.028 special.py:1(<module>)
      165    0.000    0.000    0.000    0.000 sre_compile.py:101(fixup)
      194    0.000    0.000    0.002    0.000 sre_compile.py:228(_compile_charset)
      194    0.001    0.000    0.001    0.000 sre_compile.py:256(_optimize_charset)
       33    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
      223    0.000    0.000    0.000    0.000 sre_compile.py:428(_simple)
       38    0.000    0.000    0.001    0.000 sre_compile.py:433(_compile_info)
       76    0.000    0.000    0.000    0.000 sre_compile.py:546(isstring)
       38    0.000    0.000    0.006    0.000 sre_compile.py:552(_code)
       38    0.000    0.000    0.014    0.000 sre_compile.py:567(compile)
   468/38    0.002    0.000    0.005    0.000 sre_compile.py:64(_compile)
     1014    0.000    0.000    0.000    0.000 sre_parse.py:137(__len__)
     2078    0.001    0.000    0.001    0.000 sre_parse.py:141(__getitem__)
      223    0.000    0.000    0.000    0.000 sre_parse.py:145(__setitem__)
      788    0.000    0.000    0.000    0.000 sre_parse.py:149(append)
  689/261    0.001    0.000    0.001    0.000 sre_parse.py:151(getwidth)
       38    0.000    0.000    0.000    0.000 sre_parse.py:189(__init__)
     1957    0.001    0.000    0.001    0.000 sre_parse.py:193(__next)
     1322    0.000    0.000    0.000    0.000 sre_parse.py:206(match)
     1618    0.000    0.000    0.002    0.000 sre_parse.py:212(get)
       24    0.000    0.000    0.000    0.000 sre_parse.py:221(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:224(isdigit)
        4    0.000    0.000    0.000    0.000 sre_parse.py:227(isname)
       67    0.000    0.000    0.000    0.000 sre_parse.py:236(_class_escape)
      137    0.000    0.000    0.000    0.000 sre_parse.py:268(_escape)
   149/38    0.000    0.000    0.007    0.000 sre_parse.py:317(_parse_sub)
   212/41    0.003    0.000    0.007    0.000 sre_parse.py:395(_parse)
       38    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       38    0.000    0.000    0.008    0.000 sre_parse.py:706(parse)
       86    0.000    0.000    0.000    0.000 sre_parse.py:74(opengroup)
       86    0.000    0.000    0.000    0.000 sre_parse.py:85(closegroup)
      468    0.000    0.000    0.000    0.000 sre_parse.py:92(__init__)
        1    0.000    0.000    0.000    0.000 static_binop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 static_binop.py:5(DetectStaticBinops)
        1    0.000    0.000    0.000    0.000 static_getitem.py:1(<module>)
        1    0.000    0.000    0.000    0.000 static_getitem.py:49(RewriteConstSetitems)
        1    0.000    0.000    0.000    0.000 static_getitem.py:5(RewriteConstGetitems)
        1    0.000    0.000    0.000    0.000 static_raise.py:1(<module>)
        1    0.000    0.000    0.000    0.000 static_raise.py:5(RewriteConstRaises)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:293(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:31(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:44(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:63(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:69(pywintypes)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 targets.py:1(<module>)
        1    0.000    0.000    0.000    0.000 targets.py:113(TargetData)
        1    0.000    0.000    0.000    0.000 targets.py:159(Target)
        1    0.000    0.000    0.000    0.000 targets.py:23(FeatureMap)
        1    0.000    0.000    0.000    0.000 targets.py:235(TargetMachine)
        1    0.000    0.000    0.000    0.000 targets.py:79(get_host_cpu_name)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.001    0.001    0.004    0.004 tempfile.py:18(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:383(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:519(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 templates.py:154(FunctionTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:16(Signature)
        1    0.000    0.000    0.000    0.000 templates.py:176(AbstractTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:202(CallableTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:261(ConcreteTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:272(_OverloadFunctionTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:3(<module>)
        1    0.000    0.000    0.000    0.000 templates.py:314(make_overload_template)
        1    0.000    0.000    0.000    0.000 templates.py:327(_IntrinsicTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:376(AttributeTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:416(_OverloadAttributeTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:486(_OverloadMethodTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:587(MacroTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:593(Registry)
        2    0.000    0.000    0.000    0.000 templates.py:599(__init__)
       38    0.000    0.000    0.000    0.000 templates.py:604(register)
        1    0.000    0.000    0.000    0.000 templates.py:609(register_attr)
      147    0.000    0.000    0.000    0.000 templates.py:614(register_global)
       40    0.001    0.000    0.001    0.000 templates.py:631(decorate)
       40    0.000    0.000    0.000    0.000 templates.py:632(Template)
       40    0.000    0.000    0.001    0.000 templates.py:653(decorator)
        1    0.000    0.000    0.000    0.000 templates.py:658(BaseRegistryLoader)
        1    0.000    0.000    0.000    0.000 templates.py:683(RegistryLoader)
        1    0.001    0.001    0.002    0.002 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1049(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1079(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1081(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1119(_DummyThread)
        3    0.000    0.000    0.000    0.000 threading.py:114(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:125(_RLock)
        3    0.000    0.000    0.000    0.000 threading.py:132(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:242(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:255(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:285(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:288(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:373(notify)
        1    0.000    0.000    0.000    0.000 threading.py:400(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:515(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 threading.py:552(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:576(set)
        7    0.000    0.000    0.000    0.000 threading.py:59(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:631(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:64(_note)
        1    0.000    0.000    0.000    0.000 threading.py:647(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:780(_set_ident)
        1    0.000    0.000    0.000    0.000 timeit.py:105(Timer)
        1    0.000    0.000    0.000    0.000 timeit.py:53(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.008    0.008 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
        1    0.001    0.001    0.001    0.001 tracing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tracing.py:12(TLS)
        1    0.000    0.000    0.000    0.000 tracing.py:14(__init__)
        5    0.000    0.000    0.000    0.000 tracing.py:191(notrace)
        5    0.000    0.000    0.000    0.000 tracing.py:193(decorator)
        2    0.000    0.000    0.000    0.000 transforms.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:11(PassManagerBuilder)
        1    0.000    0.000    0.000    0.000 transforms.py:3(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:36(CallVisitor)
        1    0.000    0.000    0.000    0.000 transforms.py:4(Visitor)
        1    0.000    0.000    0.000    0.000 transforms.py:45(ReplaceCalls)
        1    0.000    0.000    0.000    0.000 twodim_base.py:3(<module>)
        1    0.000    0.000    0.000    0.000 type_annotations.py:1(<module>)
        1    0.000    0.000    0.000    0.000 type_annotations.py:16(SourceLines)
        1    0.000    0.000    0.000    0.000 type_annotations.py:45(TypeAnnotation)
        1    0.000    0.000    0.029    0.029 type_check.py:3(<module>)
        1    0.001    0.001    0.001    0.001 typeconv.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeconv.py:15(__init__)
      176    0.000    0.000    0.001    0.000 typeconv.py:31(set_compatible)
       14    0.000    0.000    0.000    0.000 typeconv.py:39(set_promote)
      119    0.000    0.000    0.000    0.000 typeconv.py:42(set_unsafe_convert)
       43    0.000    0.000    0.000    0.000 typeconv.py:45(set_safe_convert)
        1    0.000    0.000    0.000    0.000 typeconv.py:52(TypeCastingRules)
        1    0.000    0.000    0.000    0.000 typeconv.py:56(__init__)
        1    0.000    0.000    0.000    0.000 typeconv.py:6(TypeManager)
        8    0.000    0.000    0.002    0.000 typeconv.py:60(promote)
        8    0.000    0.000    0.004    0.000 typeconv.py:66(unsafe)
        2    0.000    0.000    0.000    0.000 typeconv.py:72(safe)
        8    0.000    0.000    0.005    0.001 typeconv.py:78(promote_unsafe)
        9    0.000    0.000    0.011    0.001 typeconv.py:85(safe_unsafe)
        2    0.000    0.000    0.004    0.002 typeconv.py:92(unsafe_unsafe)
      176    0.000    0.000    0.001    0.000 typeconv.py:99(_cb_update)
        1    0.000    0.000    0.000    0.000 typeinfer.py:104(ConstraintNetwork)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1140(NullDebug)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1152(TypeInferDebug)
        1    0.000    0.000    0.000    0.000 typeinfer.py:13(<module>)
        1    0.000    0.000    0.000    0.000 typeinfer.py:141(Propagate)
        1    0.000    0.000    0.000    0.000 typeinfer.py:163(ArgConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:182(BuildTupleConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:202(_BuildContainerConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:227(BuildListConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:231(BuildSetConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:236(ExhaustIterConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:267(PairFirstConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:27(TypeVar)
        1    0.000    0.000    0.000    0.000 typeinfer.py:284(PairSecondConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:301(StaticGetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:360(CallConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:434(IntrinsicCallConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:440(GetAttrConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:473(SetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:500(StaticSetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:530(DelItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:555(SetAttrConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:583(PrintConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:607(TypeVarMap)
        1    0.000    0.000    0.000    0.000 typeinfer.py:645(TypeInferer)
        1    0.001    0.001    0.004    0.004 typeof.py:1(<module>)
        1    0.000    0.000    0.000    0.000 typeof.py:13(Purpose)
        1    0.000    0.000    0.000    0.000 types.py:102(LabelType)
        1    0.000    0.000    0.000    0.000 types.py:111(PointerType)
        5    0.000    0.000    0.000    0.000 types.py:118(__init__)
        1    0.000    0.000    0.000    0.000 types.py:152(VoidType)
        1    0.000    0.000    0.000    0.000 types.py:16(Type)
        1    0.000    0.000    0.000    0.000 types.py:167(FunctionType)
        2    0.000    0.000    0.000    0.000 types.py:172(__init__)
        1    0.000    0.000    0.000    0.000 types.py:200(IntType)
       11    0.000    0.000    0.000    0.000 types.py:207(__new__)
        4    0.000    0.000    0.000    0.000 types.py:217(__new)
        1    0.000    0.000    0.000    0.000 types.py:273(_BaseFloatType)
        2    0.000    0.000    0.000    0.000 types.py:284(_create_instance)
        1    0.000    0.000    0.000    0.000 types.py:289(FloatType)
        2    0.000    0.000    0.000    0.000 types.py:29(as_pointer)
        1    0.000    0.000    0.001    0.001 types.py:3(<module>)
        1    0.000    0.000    0.000    0.000 types.py:303(DoubleType)
        1    0.000    0.000    0.000    0.000 types.py:321(_Repeat)
        1    0.000    0.000    0.000    0.000 types.py:336(Aggregate)
        1    0.000    0.000    0.000    0.000 types.py:354(ArrayType)
        1    0.000    0.000    0.000    0.000 types.py:394(BaseStructType)
        1    0.000    0.000    0.000    0.000 types.py:434(LiteralStructType)
        2    0.000    0.000    0.000    0.000 types.py:442(__init__)
        1    0.000    0.000    0.000    0.000 types.py:456(IdentifiedStructType)
        4    0.000    0.000    0.000    0.000 types.py:79(__call__)
        1    0.000    0.000    0.000    0.000 types.py:87(MetaDataType)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:179(_BaseUFuncBuilder)
        1    0.001    0.001    0.001    0.001 ufuncbuilder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:200(UFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:23(UFuncTargetOptions)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:258(GUFuncBuilder)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:31(UFuncTarget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:45(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 ufunclike.py:5(<module>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:36(getregentry)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:8(<module>)
        2    0.000    0.000    0.001    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:172(Finalize)
        1    0.000    0.000    0.000    0.000 util.py:336(ForkAwareThreadLock)
        1    0.000    0.000    0.000    0.000 util.py:346(ForkAwareLocal)
        1    0.002    0.002    0.004    0.004 util.py:35(<module>)
        1    0.000    0.000    0.002    0.002 util.py:48(find_library)
        2    0.002    0.001    0.015    0.007 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:1002(SafeEval)
        3    0.000    0.000    0.000    0.000 utils.py:117(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:1580(WarningMessage)
        1    0.000    0.000    0.000    0.000 utils.py:1612(WarningManager)
       14    0.000    0.000    0.000    0.000 utils.py:163(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:1841(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:187(ConfigOptions)
        1    0.000    0.000    0.000    0.000 utils.py:1881(clear_and_catch_warnings)
        1    0.000    0.000    0.000    0.000 utils.py:190(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:193(set)
        1    0.000    0.000    0.000    0.000 utils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:209(__setattr__)
        1    0.000    0.000    0.000    0.000 utils.py:236(SortedMap)
        1    0.000    0.000    0.000    0.000 utils.py:258(UniqueDict)
        4    0.000    0.000    0.000    0.000 utils.py:259(__setitem__)
        1    0.000    0.000    0.000    0.000 utils.py:268(cached_property)
       15    0.000    0.000    0.000    0.000 utils.py:276(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:287(runonce)
        1    0.000    0.000    0.000    0.000 utils.py:330(BenchmarkResult)
        1    0.000    0.000    0.000    0.000 utils.py:37(KnownFailureException)
        1    0.002    0.002    0.007    0.007 utils.py:4(<module>)
       20    0.000    0.000    0.000    0.000 utils.py:436(_is_inherited_from_object)
        5    0.000    0.000    0.000    0.000 utils.py:451(total_ordering)
        3    0.000    0.000    0.000    0.000 utils.py:51(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:520(finalize)
        1    0.000    0.000    0.000    0.000 utils.py:545(_Info)
        2    0.000    0.000    0.000    0.000 utils.py:548(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:56(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:566(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:659(<lambda>)
        3    0.000    0.000    0.000    0.000 utils.py:68(__init__)
        3    0.000    0.000    0.000    0.000 utils.py:73(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:9(get_library_name)
        4    0.000    0.000    0.000    0.000 uuid.py:103(__init__)
        1    0.000    0.000    0.002    0.002 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:55(UUID)
        1    0.000    0.000    0.002    0.002 value.py:2(<module>)
        1    0.000    0.000    0.000    0.000 value.py:31(Attribute)
        1    0.000    0.000    0.000    0.000 value.py:62(Visibility)
        1    0.000    0.000    0.000    0.000 value.py:70(StorageClass)
        1    0.000    0.000    0.000    0.000 value.py:78(ValueRef)
        1    0.000    0.000    0.000    0.000 value.py:9(Linkage)
        1    0.000    0.000    0.000    0.000 values.py:102(_Undefined)
        1    0.000    0.000    0.000    0.000 values.py:110(Constant)
        9    0.000    0.000    0.000    0.000 values.py:115(__init__)
        1    0.000    0.000    0.000    0.000 values.py:180(FormattedConstant)
        1    0.000    0.000    0.000    0.000 values.py:196(NamedValue)
        1    0.000    0.000    0.000    0.000 values.py:251(MetaDataString)
        1    0.000    0.000    0.000    0.000 values.py:284(MetaDataArgument)
        1    0.000    0.000    0.000    0.000 values.py:307(NamedMetaData)
        1    0.000    0.000    0.000    0.000 values.py:322(MDValue)
        1    0.000    0.000    0.000    0.000 values.py:366(DIToken)
        1    0.000    0.000    0.000    0.000 values.py:377(DIValue)
        1    0.000    0.000    0.000    0.000 values.py:4(<module>)
        1    0.000    0.000    0.000    0.000 values.py:41(_ConstOpMixin)
        1    0.000    0.000    0.000    0.000 values.py:438(GlobalValue)
        1    0.000    0.000    0.000    0.000 values.py:451(GlobalVariable)
        1    0.000    0.000    0.000    0.000 values.py:507(AttributeSet)
        1    0.000    0.000    0.000    0.000 values.py:532(FunctionAttributes)
        1    0.000    0.000    0.000    0.000 values.py:576(Function)
        1    0.000    0.000    0.000    0.000 values.py:664(ArgumentAttributes)
        1    0.000    0.000    0.000    0.000 values.py:670(_BaseArgument)
        1    0.000    0.000    0.000    0.000 values.py:684(Argument)
        1    0.000    0.000    0.000    0.000 values.py:697(ReturnValue)
        1    0.000    0.000    0.000    0.000 values.py:709(Block)
        1    0.000    0.000    0.000    0.000 values.py:753(BlockAddress)
        1    0.000    0.000    0.000    0.000 values.py:93(Value)
        1    0.000    0.000    0.000    0.000 version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        1    0.000    0.000    0.000    0.000 warnings.py:340(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:361(__enter__)
        1    0.000    0.000    0.000    0.000 warnings.py:377(__exit__)
        5    0.000    0.000    0.001    0.000 warnings.py:67(filterwarnings)
        2    0.000    0.000    0.000    0.000 warnings.py:96(simplefilter)
        3    0.000    0.000    0.000    0.000 weakref.py:297(__init__)
        4    0.000    0.000    0.000    0.000 weakref.py:47(__init__)
        1    0.000    0.000    0.000    0.000 wrappers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wrappers.py:228(UArrayArg)
        1    0.000    0.000    0.000    0.000 wrappers.py:271(_GufuncWrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:429(_GufuncObjectWrapper)
        1    0.000    0.000    0.000    0.000 wrappers.py:553(GUArrayArg)
        1    0.000    0.000    0.000    0.000 wrappers.py:618(_ScalarArgLoader)
        1    0.000    0.000    0.000    0.000 wrappers.py:638(_ArrayArgLoader)
        1    0.000    0.000    0.000    0.000 wrappers.py:681(_ArrayAsScalarArgLoader)
      278    0.001    0.000    0.001    0.000 {__import__}
        4    0.010    0.003    0.010    0.003 {_ctypes.LoadLibrary}
       43    0.000    0.000    0.000    0.000 {_ctypes.POINTER}
        1    0.000    0.000    0.000    0.000 {_ctypes.byref}
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
       51    0.000    0.000    0.000    0.000 {_ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_md5}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha256}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
       38    0.000    0.000    0.000    0.000 {_sre.compile}
      256    0.000    0.000    0.000    0.000 {_sre.getlower}
       20    0.000    0.000    0.000    0.000 {_struct.calcsize}
        2    0.000    0.000    0.000    0.000 {_win32sysloader.GetModuleFilename}
        1    0.001    0.001    0.001    0.001 {_win32sysloader.LoadModule}
      143    0.000    0.000    0.000    0.000 {all}
        5    0.000    0.000    0.000    0.000 {any}
        1    0.000    0.000    0.000    0.000 {binascii.hexlify}
      219    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x000000001E2A3720}
       79    0.000    0.000    0.000    0.000 {callable}
      512    0.000    0.000    0.000    0.000 {chr}
        4    0.000    0.000    0.000    0.000 {delattr}
       22    0.000    0.000    0.000    0.000 {dir}
        1    0.001    0.001    0.001    0.001 {function seed at 0x0000000002CA46D8}
     3353    0.001    0.000    0.001    0.000 {getattr}
      396    0.000    0.000    0.000    0.000 {globals}
      278    0.000    0.000    0.000    0.000 {hasattr}
14983/14962    0.001    0.000    0.001    0.000 {hash}
        2    0.000    0.000    0.000    0.000 {imp.get_suffixes}
        2    0.005    0.003    0.005    0.003 {imp.load_dynamic}
        1    0.000    0.000    0.000    0.000 {imp.new_module}
     3530    0.001    0.000    0.001    0.000 {isinstance}
  287/259    0.000    0.000    0.001    0.000 {issubclass}
       40    0.000    0.000    0.000    0.000 {iter}
7915/7648    0.000    0.000    0.001    0.000 {len}
        1    0.000    0.000    0.000    0.000 {locals}
       44    0.000    0.000    0.007    0.000 {map}
        1    0.000    0.000    0.000    0.000 {math.exp}
        2    0.000    0.000    0.000    0.000 {math.log}
        1    0.000    0.000    0.000    0.000 {math.sqrt}
     2146    0.001    0.000    0.001    0.000 {max}
      143    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        1    0.000    0.000    0.000    0.000 {method '__enter__' of 'thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'thread.lock' objects}
       20    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
      101    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 {method 'acquire' of 'thread.lock' objects}
     2703    0.001    0.000    0.002    0.000 {method 'add' of 'set' objects}
     7447    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.generic' objects}
       24    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 {method 'copy' of 'dictproxy' objects}
        4    0.000    0.000    0.000    0.000 {method 'count' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       37    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       54    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      658    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
      351    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
     2667    0.001    0.000    0.002    0.000 {method 'get' of 'dict' objects}
      156    0.000    0.000    0.000    0.000 {method 'get' of 'dictproxy' objects}
        1    0.000    0.000    0.000    0.000 {method 'groups' of '_sre.SRE_Match' objects}
        7    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
     1187    0.000    0.000    0.000    0.000 {method 'isalnum' of 'str' objects}
      143    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
